Province,Latitude_N,Longitude_E,Diameter_km,YOLO_Confidence
Arabia,14.71647066542246,338.4481400745549,46.921830078125005,0.9395169615745544
Arabia,26.24221101228473,352.1891755394811,64.84762500000001,0.9395000338554382
Arabia,32.82995657726399,0.7144508005795842,39.351371582031256,0.9393611550331116
Arabia,30.780788839766124,36.3263425960255,43.6421396484375,0.939300775527954
Arabia,13.023494640276269,345.8560279623935,42.67961010742188,0.939220666885376
Arabia,30.38265207494347,38.5956127548575,34.588333984375005,0.9391887784004213
Arabia,31.22642646752515,353.07950370745266,34.7589921875,0.9390596747398376
Arabia,32.54216768264771,32.48955089123061,48.30414807128906,0.9390124082565308
Arabia,15.322206298124446,337.86383752765727,65.86896875000001,0.9388808012008668
Arabia,23.02514263634543,7.37501183465179,31.523764648437503,0.9388346672058104
Arabia,28.74981904427982,358.0283450820517,24.212440551757812,0.9388145804405212
Arabia,23.828469039768848,337.8230444884211,42.6892744140625,0.938762068748474
Arabia,28.659828009003576,36.78795340748762,49.22347851562501,0.9386209845542908
Arabia,27.946070872742,359.03155398324185,75.91521728515626,0.9385796189308168
Arabia,25.935305145782173,34.935716726110215,52.528685546875,0.9385759830474854
Arabia,33.437571307895254,3.831400188453188,43.7656728515625,0.9384599328041076
Arabia,21.87582203383585,337.61909787774533,99.267056640625,0.9383045434951782
Arabia,26.03254641764372,10.006924990232516,31.64568359375,0.9382592439651488
Arabia,26.32676146423933,28.117205287633315,30.061671875,0.9382500052452089
Arabia,9.858026023049955,0.0083757859222899,45.121451171875,0.9381787180900574
Arabia,17.051978863280954,355.13827249941306,110.1487685546875,0.9381539821624756
Arabia,24.35118407879061,349.32183788446,86.3634443359375,0.9379728436470032
Arabia,16.655163622735774,357.3001170090522,53.99652734375,0.9379413723945618
Arabia,19.93928761361872,6.957341565371447,36.4693125,0.9378718137741088
Arabia,32.4532819502562,28.449886067386867,47.799264160156255,0.9377776980400084
Arabia,11.80012603884762,34.63187421684407,47.510927978515625,0.9376526474952698
Arabia,32.26701012629907,352.0806233227476,30.13084423828125,0.9374830722808838
Arabia,25.939726831750963,346.0758086490274,34.83625,0.9373816847801208
Arabia,23.224572059853564,35.03456778572739,43.217703125,0.937309741973877
Arabia,11.00461310916734,12.288073073897907,70.90370080566407,0.9372981786727904
Arabia,22.3710474375498,9.550081241693388,27.128763671875003,0.9372791647911072
Arabia,11.408064170022612,340.12168641704744,37.261105957031255,0.9371634125709534
Arabia,30.99852028332868,358.3410095408615,39.958544921875,0.9370818734169006
Arabia,14.076805145971983,37.55691819730322,38.34463757324219,0.9370381236076356
Arabia,18.16136801210422,346.8962340814612,28.9829794921875,0.9370360374450684
Arabia,18.96982798344881,32.25875236571058,47.28147680664063,0.9370187520980836
Arabia,24.380955736382496,6.392727829459002,29.206274536132813,0.9370185732841492
Arabia,16.497140240113712,36.72049326600207,47.341650390625006,0.9370147585868835
Arabia,17.611956213793707,338.63256118245783,47.066830078125,0.9369093775749208
Arabia,12.46902020130343,359.2726571884584,46.71441210937501,0.9368686676025392
Arabia,10.741115466367852,27.73503869431742,49.5037646484375,0.9367761015892028
Arabia,19.05177802622897,336.79192042661515,52.986738281250005,0.9367592334747314
Arabia,31.064529528467403,349.58201089016063,26.650428283691408,0.9366220235824584
Arabia,30.96694395398631,17.2077899493171,26.471958984375,0.936585545539856
Arabia,29.40357409171688,15.249254424563052,104.17649609375,0.9365650415420532
Arabia,30.794215678242804,31.07659957049937,31.1436494140625,0.9365586638450624
Arabia,16.610153753595444,25.461124541964868,34.64875537109375,0.9365036487579346
Arabia,17.865527568928247,1.7483913705902587,42.4684892578125,0.936443030834198
Arabia,25.756351639090237,343.02349780129134,43.961252929687504,0.9363920092582704
Arabia,10.90889330410263,352.8505964357844,45.71454223632813,0.9363322257995604
Arabia,10.00665373811444,8.21278338110849,67.0858642578125,0.9362627267837524
Arabia,20.3123445946036,14.16185083224978,42.444955078125005,0.936244010925293
Arabia,18.172407282486702,15.972923240840206,55.845673828125,0.936187505722046
Arabia,26.804045696258548,14.191433714320151,27.1792587890625,0.9361236691474916
Arabia,11.35527697276143,33.12125627524843,101.40396582031252,0.9361133575439452
Arabia,14.478119493503016,15.31388355281022,34.17468041992188,0.9361127018928528
Arabia,14.682324527629373,20.679854489542567,40.55629467773438,0.9361056089401244
Arabia,11.780891882794574,17.851638429245252,78.20825634765626,0.9360718727111816
Arabia,27.387856058680896,358.58550346895106,31.822547485351564,0.9360413551330566
Arabia,10.274687612033585,0.9504174368211836,53.398798828125,0.9359899759292604
Arabia,16.530417993415906,4.032541400529023,37.745432861328126,0.9359680414199828
Arabia,27.905888564285725,27.889039202334725,97.92421362304688,0.9359513521194458
Arabia,20.77842522560972,341.42634455652274,63.96063989257813,0.935951054096222
Arabia,27.962891411538266,18.3651431876979,42.72170117187501,0.9359338879585266
Arabia,15.41219851947525,3.787233403488045,51.657949218750005,0.9357674717903136
Arabia,15.787211811843427,5.515924607573371,90.4446845703125,0.9357085824012756
Arabia,29.871485488113848,37.04860868321822,42.53390917968751,0.9356729984283448
Arabia,33.82909724892922,4.451376867798825,37.88459533691407,0.9356439113616944
Arabia,25.008409936219746,32.0936708459604,23.019174804687506,0.9356047511100768
Arabia,22.324208508000797,11.103233541388636,76.209677734375,0.9355591535568236
Arabia,15.218563070204652,333.2634326756313,63.5955556640625,0.9354863166809082
Arabia,13.66618977963346,359.3079353364666,72.019970703125,0.9353989362716676
Arabia,14.64919509295121,26.92431084486429,50.06034375,0.9353318810462952
Arabia,21.31171109486552,19.45479086061541,43.6467841796875,0.9353023767471312
Arabia,11.758112831567097,353.4218032902814,40.58089794921875,0.935283660888672
Arabia,23.36313071352765,344.0213535706738,27.810716796875003,0.935169279575348
Arabia,27.26145108139631,344.9233092059268,21.992889160156253,0.9351081252098083
Arabia,16.360046685042892,344.8433635365561,119.296541015625,0.9350855946540833
Arabia,23.005197606503387,0.8626242166244111,42.92962890625,0.9350067973136902
Arabia,23.24449431706401,29.13073775186967,34.84723828125,0.9349169731140136
Arabia,28.995427806446852,20.884142311030107,24.2451328125,0.934834361076355
Arabia,12.045093193980096,338.9813174710292,44.0829736328125,0.934664785861969
Arabia,27.393883926822145,6.050041525158537,47.7223037109375,0.9345988631248474
Arabia,22.28167265696433,0.8850574574131151,20.00467578125,0.9345924258232116
Arabia,16.10005561238354,12.969171284383602,86.76519982910156,0.9345453381538392
Arabia,24.65651845580166,22.468395487753188,37.97516015625,0.9345018267631532
Arabia,13.679250654803898,349.8948409208019,94.77312573242187,0.9344835877418518
Arabia,24.760084529571166,5.901642700295316,28.203710693359376,0.9344364404678344
Arabia,30.907895350502532,26.72263220193234,52.11327612304688,0.9344315528869628
Arabia,10.846723070977962,355.6654541642836,41.26008984375,0.9344138503074646
Arabia,28.19967235417042,353.4730574669999,36.3787158203125,0.9343468546867372
Arabia,11.367003217530485,350.29058824650355,39.515841796875,0.934319794178009
Arabia,18.480507466769915,14.41448145873537,66.0861572265625,0.93430894613266
Arabia,21.723200479549117,340.4206902615408,32.252021484375,0.9343013763427734
Arabia,13.522477869200475,346.5396156476767,35.8896806640625,0.9342987537384032
Arabia,18.032004282868023,343.0176910223229,71.9641796875,0.9342979192733764
Arabia,17.79471844312057,19.01053295403384,30.711056640625003,0.9342889785766602
Arabia,32.853255321886934,14.711434225946771,32.693761718750004,0.9342462420463562
Arabia,20.07536286437396,359.8168967728847,33.739517578125,0.9342020750045776
Arabia,25.839332262057702,337.81347914845753,43.678248046875005,0.9342018961906432
Arabia,11.018214626775205,15.641469610759824,44.64848779296875,0.934200644493103
Arabia,26.37959847663213,20.232352399647457,44.208177734375,0.9340367913246156
Arabia,29.38218976039331,18.66207072746888,54.43010778808594,0.9340363144874572
Arabia,28.358846881459066,15.346129821159412,26.484986328125,0.9339831471443176
Arabia,24.27583157576404,35.21457915491379,41.31205407714844,0.9339683055877686
Arabia,9.556942418663247,350.6027003822255,45.003185546875,0.9339630603790284
Arabia,16.649520517182584,26.858079848610952,34.3343857421875,0.9339590072631836
Arabia,13.862404466647549,13.0629787919048,24.994091796875,0.9339004755020142
Arabia,12.15122053646347,19.61840835485565,42.598451171875006,0.9338371753692628
Arabia,17.734574025348554,9.476609582838488,28.54415625,0.9337758421897888
Arabia,31.81834955030275,349.9814326953174,25.5652275390625,0.933774709701538
Arabia,14.623976775604543,17.981865276486683,33.4034404296875,0.9337009191513062
Arabia,25.157418618433685,14.98999267451772,23.244123046875,0.9335744380950928
Arabia,20.67937649472246,37.99357224953755,29.174084960937503,0.9335272908210754
Arabia,31.62607073311667,13.736215840064627,46.2520830078125,0.9335105419158936
Arabia,33.451563192293484,37.6500897171792,76.91652441406251,0.9334518909454346
Arabia,14.258209379228576,16.561800919579202,29.404782226562503,0.9334468841552734
Arabia,21.61762309018848,0.3106781405902517,32.774474609375,0.9333674311637878
Arabia,9.78377063899364,2.8307520660657524,37.243193359375,0.9333604574203492
Arabia,31.507197833385284,34.644336036296366,21.950337890625,0.9332061409950256
Arabia,21.81275489112706,10.304483454289954,63.4100859375,0.933197855949402
Arabia,31.44255724416196,347.0769996975044,45.847753906250006,0.9331910014152528
Arabia,31.69287970385505,355.6432175605217,45.450193359375,0.9331266283988952
Arabia,12.263176960991425,340.50524763807374,40.089384765625,0.9330857396125792
Arabia,26.508780973675183,19.133845159409194,31.509831054687503,0.9330644011497498
Arabia,29.37098787918832,350.0028777471821,30.548214843750003,0.9330424666404724
Arabia,30.344520370798204,18.61219625644469,23.4502666015625,0.9330328106880188
Arabia,10.952235552408164,357.1818583931369,36.848238281250005,0.9326923489570618
Arabia,33.44785178707642,0.1856155618746164,37.12030444335938,0.9326483011245728
Arabia,26.519182017335616,26.28044556649883,37.12437548828125,0.932569146156311
Arabia,32.1698453562468,22.119174799829832,124.5189765625,0.9324707984924316
